Station,StationName,Date,TMax,TMin
GHCND:USC00190120,AMHERST MA US,20140410,55,25
GHCND:USC00190120,AMHERST MA US,20140411,62,26
GHCND:USC00190120,AMHERST MA US,20140412,69,39
GHCND:USC00190120,AMHERST MA US,20140413,69,39
GHCND:USC00190120,AMHERST MA US,20140414,74,43
GHCND:USC00190120,AMHERST MA US,20140415,74,59
GHCND:USC00190120,AMHERST MA US,20140416,63,27
GHCND:USC00190120,AMHERST MA US,20140417,43,27
GHCND:USC00190120,AMHERST MA US,20140418,50,27
GHCND:USC00190120,AMHERST MA US,20140419,49,28
GHCND:USC00190120,AMHERST MA US,20140420,62,28
GHCND:USC00190120,AMHERST MA US,20140421,61,31
GHCND:USC00190120,AMHERST MA US,20140422,70,35
GHCND:USC00190120,AMHERST MA US,20140423,70,45
GHCND:USC00190120,AMHERST MA US,20140424,56,39
GHCND:USC00190120,AMHERST MA US,20140425,59,30
GHCND:USC00190120,AMHERST MA US,20140426,66,34
GHCND:USC00190120,AMHERST MA US,20140427,55,41
GHCND:USC00190120,AMHERST MA US,20140428,53,37
GHCND:USC00190120,AMHERST MA US,20140429,63,40
GHCND:USC00190120,AMHERST MA US,20140430,50,40
GHCND:USC00190120,AMHERST MA US,20140501,46,40
GHCND:USC00190120,AMHERST MA US,20140502,67,43
GHCND:USC00190120,AMHERST MA US,20140503,66,46
GHCND:USC00190120,AMHERST MA US,20140504,67,46
GHCND:USC00190120,AMHERST MA US,20140505,57,44
GHCND:USC00190120,AMHERST MA US,20140506,63,38
GHCND:USC00190120,AMHERST MA US,20140507,63,31
GHCND:USC00190120,AMHERST MA US,20140508,67,37
GHCND:USC00190120,AMHERST MA US,20140509,66,43
GHCND:USC00190120,AMHERST MA US,20140510,59,55
GHCND:USC00190120,AMHERST MA US,20140511,81,56
GHCND:USC00190120,AMHERST MA US,20140512,81,46
GHCND:USC00190120,AMHERST MA US,20140513,87,51
GHCND:USC00190120,AMHERST MA US,20140514,65,46
GHCND:USC00190120,AMHERST MA US,20140515,73,49
GHCND:USC00190120,AMHERST MA US,20140516,76,59
GHCND:USC00190120,AMHERST MA US,20140517,69,53
GHCND:USC00190120,AMHERST MA US,20140518,68,41
GHCND:USC00190120,AMHERST MA US,20140519,68,38
GHCND:USC00190120,AMHERST MA US,20140520,68,42
GHCND:USC00190120,AMHERST MA US,20140521,75,42
GHCND:USC00190120,AMHERST MA US,20140522,78,48
GHCND:USC00190120,AMHERST MA US,20140523,61,53
GHCND:USC00190120,AMHERST MA US,20140524,68,52
GHCND:USC00190120,AMHERST MA US,20140525,67,50
GHCND:USC00190120,AMHERST MA US,20140526,77,50
GHCND:USC00190120,AMHERST MA US,20140527,79,58
GHCND:USC00190120,AMHERST MA US,20140528,82,48
GHCND:USC00190120,AMHERST MA US,20140529,55,37
GHCND:USC00190120,AMHERST MA US,20140530,68,42
GHCND:USC00190120,AMHERST MA US,20140531,72,47
GHCND:USC00190120,AMHERST MA US,20140601,70,44
GHCND:USC00190120,AMHERST MA US,20140602,76,47
GHCND:USC00190120,AMHERST MA US,20140603,82,53
GHCND:USC00190120,AMHERST MA US,20140604,87,59
GHCND:USC00190120,AMHERST MA US,20140605,76,59
GHCND:USC00190120,AMHERST MA US,20140606,69,53
GHCND:USC00190120,AMHERST MA US,20140607,74,49
GHCND:USC00190120,AMHERST MA US,20140608,82,52
GHCND:USC00190120,AMHERST MA US,20140609,84,60
GHCND:USC00190120,AMHERST MA US,20140610,75,61
GHCND:USC00190120,AMHERST MA US,20140611,82,62
GHCND:USC00190120,AMHERST MA US,20140612,69,57
GHCND:USC00190120,AMHERST MA US,20140613,66,59
GHCND:USC00190120,AMHERST MA US,20140614,69,60
GHCND:USC00190120,AMHERST MA US,20140615,74,47
GHCND:USC00190120,AMHERST MA US,20140616,78,47
GHCND:USC00190120,AMHERST MA US,20140617,82,55
GHCND:USC00190120,AMHERST MA US,20140618,89,65
GHCND:USC00190120,AMHERST MA US,20140619,83,63
GHCND:USC00190120,AMHERST MA US,20140620,82,48
GHCND:USC00190120,AMHERST MA US,20140621,75,45
GHCND:USC00190120,AMHERST MA US,20140622,75,52
GHCND:USC00190120,AMHERST MA US,20140623,77,50
GHCND:USC00190120,AMHERST MA US,20140624,82,56
GHCND:USC00190120,AMHERST MA US,20140625,81,63
GHCND:USC00190120,AMHERST MA US,20140626,86,67
GHCND:USC00190120,AMHERST MA US,20140627,83,58
GHCND:USC00190120,AMHERST MA US,20140628,82,55
GHCND:USC00190120,AMHERST MA US,20140629,86,58
GHCND:USC00190120,AMHERST MA US,20140630,85,59
GHCND:USC00190120,AMHERST MA US,20140701,85,64
GHCND:USC00190120,AMHERST MA US,20140702,89,69
GHCND:USC00190120,AMHERST MA US,20140703,91,68
GHCND:USC00190120,AMHERST MA US,20140704,87,67
GHCND:USC00190120,AMHERST MA US,20140705,71,60
GHCND:USC00190120,AMHERST MA US,20140706,80,55
GHCND:USC00190120,AMHERST MA US,20140707,83,63
GHCND:USC00190120,AMHERST MA US,20140708,87,68
GHCND:USC00190120,AMHERST MA US,20140709,87,68
GHCND:USC00190120,AMHERST MA US,20140710,85,61
GHCND:USC00190120,AMHERST MA US,20140711,81,59
GHCND:USC00190120,AMHERST MA US,20140712,82,54
GHCND:USC00190120,AMHERST MA US,20140713,86,59
GHCND:USC00190120,AMHERST MA US,20140714,82,68
GHCND:USC00190120,AMHERST MA US,20140715,83,70
GHCND:USC00190120,AMHERST MA US,20140716,85,68
GHCND:USC00190120,AMHERST MA US,20140717,79,57
GHCND:USC00190120,AMHERST MA US,20140718,81,54
GHCND:USC00190120,AMHERST MA US,20140719,80,56
GHCND:USC00190120,AMHERST MA US,20140720,76,58
GHCND:USC00190120,AMHERST MA US,20140721,81,55
GHCND:USC00190120,AMHERST MA US,20140722,83,60
GHCND:USC00190120,AMHERST MA US,20140723,88,67
GHCND:USC00190120,AMHERST MA US,20140724,90,66
GHCND:USC00190120,AMHERST MA US,20140725,80,53
GHCND:USC00190120,AMHERST MA US,20140726,81,54
GHCND:USC00190120,AMHERST MA US,20140727,81,61
GHCND:USC00190120,AMHERST MA US,20140728,80,63
GHCND:USC00190120,AMHERST MA US,20140729,82,60
GHCND:USC00190120,AMHERST MA US,20140730,74,55
GHCND:USC00190120,AMHERST MA US,20140731,77,53
GHCND:USC00190120,AMHERST MA US,20140801,83,58
GHCND:USC00190120,AMHERST MA US,20140802,82,59
GHCND:USC00190120,AMHERST MA US,20140803,82,59
GHCND:USC00190120,AMHERST MA US,20140804,79,60
GHCND:USC00190120,AMHERST MA US,20140805,83,63
GHCND:USC00190120,AMHERST MA US,20140806,86,64
GHCND:USC00190120,AMHERST MA US,20140807,80,52
GHCND:USC00190120,AMHERST MA US,20140808,78,51
GHCND:USC00190120,AMHERST MA US,20140809,80,52
GHCND:USC00190120,AMHERST MA US,20140810,83,55
GHCND:USC00190120,AMHERST MA US,20140811,85,55
GHCND:USC00190120,AMHERST MA US,20140812,86,58
GHCND:USC00190120,AMHERST MA US,20140813,86,58
GHCND:USC00190120,AMHERST MA US,20140814,69,55
GHCND:USC00190120,AMHERST MA US,20140815,74,54
GHCND:USC00190120,AMHERST MA US,20140816,67,52
GHCND:USC00190120,AMHERST MA US,20140817,75,52
GHCND:USC00190120,AMHERST MA US,20140818,78,51
GHCND:USC00190120,AMHERST MA US,20140819,76,47
GHCND:USC00190120,AMHERST MA US,20140820,79,51
GHCND:USC00190120,AMHERST MA US,20140821,83,56
GHCND:USC00190120,AMHERST MA US,20140822,75,62
GHCND:USC00190120,AMHERST MA US,20140823,67,60
GHCND:USC00190120,AMHERST MA US,20140824,75,55
GHCND:USC00190120,AMHERST MA US,20140825,80,56
GHCND:USC00190120,AMHERST MA US,20140826,88,56
GHCND:USC00190120,AMHERST MA US,20140827,88,56
GHCND:USC00190120,AMHERST MA US,20140828,88,62
GHCND:USC00190120,AMHERST MA US,20140829,77,48
GHCND:USC00190120,AMHERST MA US,20140830,76,49
GHCND:USC00190120,AMHERST MA US,20140831,77,52
GHCND:USC00190120,AMHERST MA US,20140901,83,69
GHCND:USC00190120,AMHERST MA US,20140902,88,67
GHCND:USC00190120,AMHERST MA US,20140903,86,63
GHCND:USC00190120,AMHERST MA US,20140904,82,53
GHCND:USC00190120,AMHERST MA US,20140905,84,55
GHCND:USC00190120,AMHERST MA US,20140906,87,60
GHCND:USC00190120,AMHERST MA US,20140907,89,63
GHCND:USC00190120,AMHERST MA US,20140908,77,52
GHCND:USC00190120,AMHERST MA US,20140909,76,51
GHCND:USC00190120,AMHERST MA US,20140910,71,51
GHCND:USC00190120,AMHERST MA US,20140911,72,56
GHCND:USC00190120,AMHERST MA US,20140912,75,50
GHCND:USC00190120,AMHERST MA US,20140913,71,47
GHCND:USC00190120,AMHERST MA US,20140914,61,42
GHCND:USC00190120,AMHERST MA US,20140915,66,42
GHCND:USC00190120,AMHERST MA US,20140916,66,45
GHCND:USC00190120,AMHERST MA US,20140917,66,40
GHCND:USC00190120,AMHERST MA US,20140918,69,41
GHCND:USC00190120,AMHERST MA US,20140919,73,42
GHCND:USC00190120,AMHERST MA US,20140920,61,38
GHCND:USC00190120,AMHERST MA US,20140921,71,43
GHCND:USC00190120,AMHERST MA US,20140922,76,57
GHCND:USC00190120,AMHERST MA US,20140923,67,37
GHCND:USC00190120,AMHERST MA US,20140924,71,39
GHCND:USC00190120,AMHERST MA US,20140925,70,47
GHCND:USC00190120,AMHERST MA US,20140926,65,51
GHCND:USC00190120,AMHERST MA US,20140927,76,47
GHCND:USC00190120,AMHERST MA US,20140928,83,50
GHCND:USC00190120,AMHERST MA US,20140929,84,55
GHCND:USC00190120,AMHERST MA US,20140930,76,56
GHCND:USC00190120,AMHERST MA US,20141001,62,56
GHCND:USC00190120,AMHERST MA US,20141002,60,56
GHCND:USC00190120,AMHERST MA US,20141003,66,46
GHCND:USC00190120,AMHERST MA US,20141004,70,46
GHCND:USC00190120,AMHERST MA US,20141005,58,40
GHCND:USC00190120,AMHERST MA US,20141006,62,34
GHCND:USC00190120,AMHERST MA US,20141007,67,34
GHCND:USC00190120,AMHERST MA US,20141008,74,51
GHCND:USC00190120,AMHERST MA US,20141009,71,40
GHCND:USC00190120,AMHERST MA US,20141010,66,35
GHCND:USC00190120,AMHERST MA US,20141011,62,36
GHCND:USC00190120,AMHERST MA US,20141012,56,37
GHCND:USC00190120,AMHERST MA US,20141013,63,33
GHCND:USC00190120,AMHERST MA US,20141014,59,34
GHCND:USC00190120,AMHERST MA US,20141015,75,59
GHCND:USC00190120,AMHERST MA US,20141016,77,66
GHCND:USC00190120,AMHERST MA US,20141017,71,58
GHCND:USC00190120,AMHERST MA US,20141018,72,54
GHCND:USC00190120,AMHERST MA US,20141019,64,47
GHCND:USC00190120,AMHERST MA US,20141020,53,31
GHCND:USC00190120,AMHERST MA US,20141021,57,32
GHCND:USC00190120,AMHERST MA US,20141022,59,44
GHCND:USC00190120,AMHERST MA US,20141023,54,48
GHCND:USC00190120,AMHERST MA US,20141024,52,46
GHCND:USC00190120,AMHERST MA US,20141025,54,36
GHCND:USC00190120,AMHERST MA US,20141026,64,37
GHCND:USC00190120,AMHERST MA US,20141027,56,40
GHCND:USC00190120,AMHERST MA US,20141028,61,35
GHCND:USC00190120,AMHERST MA US,20141029,64,37
GHCND:USC00190120,AMHERST MA US,20141030,60,33
GHCND:USC00190120,AMHERST MA US,20141031,55,31
GHCND:USC00190120,AMHERST MA US,20141101,51,35
GHCND:USC00190120,AMHERST MA US,20141102,44,38
GHCND:USC00190120,AMHERST MA US,20141103,45,31
GHCND:USC00190120,AMHERST MA US,20141104,56,32
GHCND:USC00190120,AMHERST MA US,20141105,65,41
GHCND:USC00190120,AMHERST MA US,20141106,65,37
GHCND:USC00190120,AMHERST MA US,20141107,44,40
GHCND:USC00190120,AMHERST MA US,20141108,47,29
GHCND:USC00190120,AMHERST MA US,20141109,48,35
GHCND:USC00190120,AMHERST MA US,20141110,54,28
GHCND:USC00190120,AMHERST MA US,20141111,57,29
GHCND:USC00190120,AMHERST MA US,20141112,57,35
GHCND:USC00190120,AMHERST MA US,20141113,65,27
GHCND:USC00190120,AMHERST MA US,20141114,48,30
GHCND:USC00190120,AMHERST MA US,20141115,48,21
GHCND:USC00190120,AMHERST MA US,20141116,39,20
GHCND:USC00190120,AMHERST MA US,20141117,40,24
GHCND:USC00190120,AMHERST MA US,20141118,37,30
GHCND:USC00190120,AMHERST MA US,20141119,37,18
GHCND:USC00190120,AMHERST MA US,20141120,35,22
GHCND:USC00190120,AMHERST MA US,20141121,44,21
GHCND:USC00190120,AMHERST MA US,20141122,33,15
GHCND:USC00190120,AMHERST MA US,20141123,42,16
GHCND:USC00190120,AMHERST MA US,20141124,57,37
GHCND:USC00190120,AMHERST MA US,20141125,65,39
GHCND:USC00190120,AMHERST MA US,20141126,58,34
GHCND:USC00190120,AMHERST MA US,20141127,40,31
GHCND:USC00190120,AMHERST MA US,20141128,37,25
GHCND:USC00190120,AMHERST MA US,20141129,33,10
GHCND:USC00190120,AMHERST MA US,20141130,33,11
GHCND:USC00190120,AMHERST MA US,20141201,47,33
GHCND:USC00190120,AMHERST MA US,20141202,52,31
GHCND:USC00190120,AMHERST MA US,20141203,36,30
GHCND:USC00190120,AMHERST MA US,20141204,44,33
GHCND:USC00190120,AMHERST MA US,20141205,40,20
GHCND:USC00190120,AMHERST MA US,20141206,40,23
GHCND:USC00190120,AMHERST MA US,20141207,40,30
GHCND:USC00190120,AMHERST MA US,20141208,34,13
GHCND:USC00190120,AMHERST MA US,20141209,28,13
GHCND:USC00190120,AMHERST MA US,20141210,38,28
GHCND:USC00190120,AMHERST MA US,20141211,38,31
GHCND:USC00190120,AMHERST MA US,20141212,33,27
GHCND:USC00190120,AMHERST MA US,20141213,36,25
GHCND:USC00190120,AMHERST MA US,20141214,40,22
GHCND:USC00190120,AMHERST MA US,20141215,43,23
GHCND:USC00190120,AMHERST MA US,20141216,45,24
GHCND:USC00190120,AMHERST MA US,20141217,38,28
GHCND:USC00190120,AMHERST MA US,20141218,46,37
GHCND:USC00190120,AMHERST MA US,20141219,41,33
GHCND:USC00190120,AMHERST MA US,20141220,34,23
GHCND:USC00190120,AMHERST MA US,20141221,36,23
GHCND:USC00190120,AMHERST MA US,20141222,33,30
GHCND:USC00190120,AMHERST MA US,20141223,39,32
GHCND:USC00190120,AMHERST MA US,20141224,40,36
GHCND:USC00190120,AMHERST MA US,20141225,43,38
GHCND:USC00190120,AMHERST MA US,20141226,53,32
GHCND:USC00190120,AMHERST MA US,20141227,48,24
GHCND:USC00190120,AMHERST MA US,20141228,52,27
GHCND:USC00190120,AMHERST MA US,20141229,48,24
GHCND:USC00190120,AMHERST MA US,20141230,40,19
GHCND:USC00190120,AMHERST MA US,20141231,29,11
GHCND:USC00190120,AMHERST MA US,20150101,30,11
GHCND:USC00190120,AMHERST MA US,20150102,32,19
GHCND:USC00190120,AMHERST MA US,20150103,39,19
GHCND:USC00190120,AMHERST MA US,20150104,32,20
GHCND:USC00190120,AMHERST MA US,20150105,42,20
GHCND:USC00190120,AMHERST MA US,20150106,42,11
GHCND:USC00190120,AMHERST MA US,20150107,18,3
GHCND:USC00190120,AMHERST MA US,20150108,23,-4
GHCND:USC00190120,AMHERST MA US,20150109,20,-5
GHCND:USC00190120,AMHERST MA US,20150110,29,0
GHCND:USC00190120,AMHERST MA US,20150111,22,-6
GHCND:USC00190120,AMHERST MA US,20150112,29,0
GHCND:USC00190120,AMHERST MA US,20150113,34,16
GHCND:USC00190120,AMHERST MA US,20150114,20,-3
GHCND:USC00190120,AMHERST MA US,20150115,15,2
GHCND:USC00190120,AMHERST MA US,20150116,29,4
GHCND:USC00190120,AMHERST MA US,20150117,36,1
GHCND:USC00190120,AMHERST MA US,20150118,24,7
GHCND:USC00190120,AMHERST MA US,20150119,37,21
GHCND:USC00190120,AMHERST MA US,20150120,38,27
GHCND:USC00190120,AMHERST MA US,20150121,35,11
GHCND:USC00190120,AMHERST MA US,20150122,28,12
GHCND:USC00190120,AMHERST MA US,20150123,34,13
GHCND:USC00190120,AMHERST MA US,20150124,37,13
GHCND:USC00190120,AMHERST MA US,20150125,34,24
GHCND:USC00190120,AMHERST MA US,20150126,35,11
GHCND:USC00190120,AMHERST MA US,20150127,23,10
GHCND:USC00190120,AMHERST MA US,20150128,22,13
GHCND:USC00190120,AMHERST MA US,20150129,28,-4
GHCND:USC00190120,AMHERST MA US,20150130,30,-4
GHCND:USC00190120,AMHERST MA US,20150131,34,7
GHCND:USC00190120,AMHERST MA US,20150201,20,1
GHCND:USC00190120,AMHERST MA US,20150202,31,4
GHCND:USC00190120,AMHERST MA US,20150203,15,-6
GHCND:USC00190120,AMHERST MA US,20150204,23,-5
GHCND:USC00190120,AMHERST MA US,20150205,34,5
GHCND:USC00190120,AMHERST MA US,20150206,30,-12
GHCND:USC00190120,AMHERST MA US,20150207,27,-9
GHCND:USC00190120,AMHERST MA US,20150208,26,17
GHCND:USC00190120,AMHERST MA US,20150209,27,14
GHCND:USC00190120,AMHERST MA US,20150210,21,15
GHCND:USC00190120,AMHERST MA US,20150211,36,12
GHCND:USC00190120,AMHERST MA US,20150212,29,9
GHCND:USC00190120,AMHERST MA US,20150213,28,1
GHCND:USC00190120,AMHERST MA US,20150214,15,-10
GHCND:USC00190120,AMHERST MA US,20150215,18,-6
GHCND:USC00190120,AMHERST MA US,20150216,16,-15
GHCND:USC00190120,AMHERST MA US,20150217,16,-14
GHCND:USC00190120,AMHERST MA US,20150218,22,-11
GHCND:USC00190120,AMHERST MA US,20150219,32,-10
GHCND:USC00190120,AMHERST MA US,20150220,22,2
GHCND:USC00190120,AMHERST MA US,20150221,18,-15
GHCND:USC00190120,AMHERST MA US,20150222,29,-13
GHCND:USC00190120,AMHERST MA US,20150223,42,16
GHCND:USC00190120,AMHERST MA US,20150224,19,-16
GHCND:USC00190120,AMHERST MA US,20150225,18,-13
GHCND:USC00190120,AMHERST MA US,20150226,34,7
GHCND:USC00190120,AMHERST MA US,20150227,23,1
GHCND:USC00190120,AMHERST MA US,20150228,27,-9
GHCND:USC00190120,AMHERST MA US,20150301,31,-6
GHCND:USC00190120,AMHERST MA US,20150302,25,3
GHCND:USC00190120,AMHERST MA US,20150303,33,2
GHCND:USC00190120,AMHERST MA US,20150304,35,2
GHCND:USC00190120,AMHERST MA US,20150305,42,30
GHCND:USC00190120,AMHERST MA US,20150306,30,-5
GHCND:USC00190120,AMHERST MA US,20150307,28,-2
GHCND:USC00190120,AMHERST MA US,20150308,38,0
GHCND:USC00190120,AMHERST MA US,20150309,43,13
GHCND:USC00190120,AMHERST MA US,20150310,47,13
GHCND:USC00190120,AMHERST MA US,20150311,51,17
GHCND:USC00190120,AMHERST MA US,20150312,55,33
GHCND:USC00190120,AMHERST MA US,20150313,38,13
GHCND:USC00190120,AMHERST MA US,20150314,40,13
GHCND:USC00190120,AMHERST MA US,20150315,40,30
GHCND:USC00190120,AMHERST MA US,20150316,42,21
GHCND:USC00190120,AMHERST MA US,20150317,50,22
GHCND:USC00190120,AMHERST MA US,20150318,49,23
GHCND:USC00190120,AMHERST MA US,20150319,30,13
GHCND:USC00190120,AMHERST MA US,20150320,35,16
GHCND:USC00190120,AMHERST MA US,20150321,30,18
GHCND:USC00190120,AMHERST MA US,20150322,44,24
GHCND:USC00190120,AMHERST MA US,20150323,30,13
GHCND:USC00190120,AMHERST MA US,20150324,31,17
GHCND:USC00190120,AMHERST MA US,20150325,41,16
GHCND:USC00190120,AMHERST MA US,20150326,48,18
GHCND:USC00190120,AMHERST MA US,20150327,43,37
GHCND:USC00190120,AMHERST MA US,20150328,45,34
GHCND:USC00190120,AMHERST MA US,20150329,35,18
GHCND:USC00190120,AMHERST MA US,20150330,43,19
GHCND:USC00190120,AMHERST MA US,20150331,46,31
GHCND:USC00190120,AMHERST MA US,20150401,49,27
GHCND:USC00190120,AMHERST MA US,20150402,46,22
GHCND:USC00190120,AMHERST MA US,20150403,63,27
GHCND:USC00190120,AMHERST MA US,20150404,63,43
GHCND:USC00190120,AMHERST MA US,20150405,48,27
GHCND:USC00190120,AMHERST MA US,20150406,48,27
GHCND:USC00190120,AMHERST MA US,20150407,59,32
GHCND:USC00190120,AMHERST MA US,20150408,45,35
GHCND:USC00190120,AMHERST MA US,20150409,42,32
GHCND:USC00190120,AMHERST MA US,20150410,38,33
GHCND:USC00190120,AMHERST MA US,20150411,51,36
GHCND:USC00190120,AMHERST MA US,20150412,52,26
GHCND:USC00190120,AMHERST MA US,20150413,69,31
GHCND:USC00190120,AMHERST MA US,20150414,70,34
GHCND:USC00190120,AMHERST MA US,20150415,66,32
GHCND:USC00190120,AMHERST MA US,20150416,66,29
GHCND:USC00190120,AMHERST MA US,20150417,67,34
GHCND:USC00190120,AMHERST MA US,20150418,66,36
GHCND:USC00190120,AMHERST MA US,20150419,75,38
GHCND:USC00190120,AMHERST MA US,20150420,64,43
GHCND:USC00190120,AMHERST MA US,20150421,48,42
GHCND:USC00190120,AMHERST MA US,20150422,63,32
GHCND:USC00190120,AMHERST MA US,20150423,68,36
GHCND:USC00190120,AMHERST MA US,20150424,49,36
GHCND:USC00190120,AMHERST MA US,20150425,45,28
GHCND:USC00190120,AMHERST MA US,20150426,56,35
GHCND:USC00190120,AMHERST MA US,20150427,57,41
GHCND:USC00190120,AMHERST MA US,20150428,57,44
GHCND:USC00190120,AMHERST MA US,20150429,63,34
GHCND:USC00190120,AMHERST MA US,20150430,70,38
GHCND:USC00190120,AMHERST MA US,20150501,64,42
GHCND:USC00190120,AMHERST MA US,20150502,60,38
GHCND:USC00190120,AMHERST MA US,20150503,74,42
GHCND:USC00190120,AMHERST MA US,20150504,76,44
GHCND:USC00190120,AMHERST MA US,20150505,85,46
GHCND:USC00190120,AMHERST MA US,20150506,81,49
GHCND:USC00190120,AMHERST MA US,20150507,76,40
GHCND:USC00190120,AMHERST MA US,20150508,83,48
GHCND:USC00190120,AMHERST MA US,20150509,88,48
GHCND:USC00190120,AMHERST MA US,20150510,77,48
GHCND:USC00190120,AMHERST MA US,20150511,90,63
GHCND:USC00190120,AMHERST MA US,20150512,86,67
GHCND:USC00190120,AMHERST MA US,20150513,84,56
GHCND:USC00190120,AMHERST MA US,20150514,64,34
GHCND:USC00190120,AMHERST MA US,20150515,71,37
GHCND:USC00190120,AMHERST MA US,20150516,73,43
GHCND:USC00190120,AMHERST MA US,20150517,74,43
GHCND:USC00190120,AMHERST MA US,20150518,87,58
GHCND:USC00190120,AMHERST MA US,20150519,76,55
GHCND:USC00190120,AMHERST MA US,20150520,76,53
GHCND:USC00190120,AMHERST MA US,20150521,59,39
GHCND:USC00190120,AMHERST MA US,20150522,66,43
GHCND:USC00190120,AMHERST MA US,20150523,71,36
GHCND:USC00190120,AMHERST MA US,20150524,65,38
GHCND:USC00190120,AMHERST MA US,20150525,82,51
GHCND:USC00190120,AMHERST MA US,20150526,83,60
GHCND:USC00190120,AMHERST MA US,20150527,86,62
GHCND:USC00190120,AMHERST MA US,20150528,86,65
GHCND:USC00190120,AMHERST MA US,20150529,83,52
GHCND:USC00190120,AMHERST MA US,20150530,83,52
GHCND:USC00190120,AMHERST MA US,20150531,84,62
GHCND:USC00190120,AMHERST MA US,20150601,73,48
GHCND:USC00190120,AMHERST MA US,20150602,52,46
GHCND:USC00190120,AMHERST MA US,20150603,54,44
GHCND:USC00190120,AMHERST MA US,20150604,65,52
GHCND:USC00190120,AMHERST MA US,20150605,69,50
GHCND:USC00190120,AMHERST MA US,20150606,77,54
GHCND:USC00190120,AMHERST MA US,20150607,73,40
GHCND:USC00190120,AMHERST MA US,20150608,74,48
GHCND:USC00190120,AMHERST MA US,20150609,74,60
GHCND:USC00190120,AMHERST MA US,20150610,78,53
GHCND:USC00190120,AMHERST MA US,20150611,81,53
GHCND:USC00190120,AMHERST MA US,20150612,86,58
GHCND:USC00190120,AMHERST MA US,20150613,85,61
GHCND:USC00190120,AMHERST MA US,20150614,83,57
GHCND:USC00190120,AMHERST MA US,20150615,84,59
GHCND:USC00190120,AMHERST MA US,20150616,63,57
GHCND:USC00190120,AMHERST MA US,20150617,75,56
GHCND:USC00190120,AMHERST MA US,20150618,74,54
GHCND:USC00190120,AMHERST MA US,20150619,74,57
GHCND:USC00190120,AMHERST MA US,20150620,83,50
GHCND:USC00190120,AMHERST MA US,20150621,75,55
GHCND:USC00190120,AMHERST MA US,20150622,85,55
GHCND:USC00190120,AMHERST MA US,20150623,84,60
GHCND:USC00190120,AMHERST MA US,20150624,88,60
GHCND:USC00190120,AMHERST MA US,20150625,81,54
GHCND:USC00190120,AMHERST MA US,20150626,81,54
GHCND:USC00190120,AMHERST MA US,20150627,77,53
GHCND:USC00190120,AMHERST MA US,20150628,72,55
GHCND:USC00190120,AMHERST MA US,20150629,61,53
GHCND:USC00190120,AMHERST MA US,20150630,73,54
GHCND:USC00190120,AMHERST MA US,20150701,80,59
GHCND:USC00190120,AMHERST MA US,20150702,81,55
GHCND:USC00190120,AMHERST MA US,20150703,77,54
GHCND:USC00190120,AMHERST MA US,20150704,79,54
GHCND:USC00190120,AMHERST MA US,20150705,69,55
GHCND:USC00190120,AMHERST MA US,20150706,84,57
GHCND:USC00190120,AMHERST MA US,20150707,84,60
GHCND:USC00190120,AMHERST MA US,20150708,79,69
GHCND:USC00190120,AMHERST MA US,20150709,84,61
GHCND:USC00190120,AMHERST MA US,20150710,77,62
GHCND:USC00190120,AMHERST MA US,20150711,82,56
GHCND:USC00190120,AMHERST MA US,20150712,86,58
GHCND:USC00190120,AMHERST MA US,20150713,89,62
GHCND:USC00190120,AMHERST MA US,20150714,85,65
GHCND:USC00190120,AMHERST MA US,20150715,80,67
GHCND:USC00190120,AMHERST MA US,20150716,81,56
GHCND:USC00190120,AMHERST MA US,20150717,77,50
GHCND:USC00190120,AMHERST MA US,20150718,80,54
GHCND:USC00190120,AMHERST MA US,20150719,80,66
GHCND:USC00190120,AMHERST MA US,20150720,89,69
GHCND:USC00190120,AMHERST MA US,20150721,88,63
GHCND:USC00190120,AMHERST MA US,20150722,88,57
GHCND:USC00190120,AMHERST MA US,20150723,81,55
GHCND:USC00190120,AMHERST MA US,20150724,80,53
GHCND:USC00190120,AMHERST MA US,20150725,81,54
GHCND:USC00190120,AMHERST MA US,20150726,80,57
GHCND:USC00190120,AMHERST MA US,20150727,81,57
GHCND:USC00190120,AMHERST MA US,20150728,82,63
GHCND:USC00190120,AMHERST MA US,20150729,89,65
GHCND:USC00190120,AMHERST MA US,20150730,91,64
GHCND:USC00190120,AMHERST MA US,20150731,86,64
GHCND:USC00190120,AMHERST MA US,20150801,84,59
GHCND:USC00190120,AMHERST MA US,20150802,83,55
GHCND:USC00190120,AMHERST MA US,20150803,85,59
GHCND:USC00190120,AMHERST MA US,20150804,88,68
GHCND:USC00190120,AMHERST MA US,20150805,84,57
GHCND:USC00190120,AMHERST MA US,20150806,80,53
GHCND:USC00190120,AMHERST MA US,20150807,78,54
GHCND:USC00190120,AMHERST MA US,20150808,81,54
GHCND:USC00190120,AMHERST MA US,20150809,81,57
GHCND:USC00190120,AMHERST MA US,20150810,80,58
GHCND:USC00190120,AMHERST MA US,20150811,83,66
GHCND:USC00190120,AMHERST MA US,20150812,78,61
GHCND:USC00190120,AMHERST MA US,20150813,82,56
GHCND:USC00190120,AMHERST MA US,20150814,81,53
GHCND:USC00190120,AMHERST MA US,20150815,85,56
GHCND:USC00190120,AMHERST MA US,20150816,87,65
GHCND:USC00190120,AMHERST MA US,20150817,87,65
GHCND:USC00190120,AMHERST MA US,20150818,90,65
GHCND:USC00190120,AMHERST MA US,20150819,91,67
GHCND:USC00190120,AMHERST MA US,20150820,87,69
